HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,car_net_distance,accsib_car,accsib_pt,accsib_mul,work_home_days
293271,61,1,0,0,0,0,50,184,70,12.0,12.0,4,4,65,12.0,0.0,0.0,0.0,0,0,2,0,2,0,611390,266348,608880,266040,3,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.5288266053646304,6.064,886179.25,1202320.04,1427729.84,3
168069,43,1,1,1,0,0,8,177,79,46.916,46.916,4,4,48,0.0,46.916,0.0,0.0,4,0,0,0,0,0,745840,254205,739891,250032,4,2,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.266672553514435,16.15,539996.28,744560.23,854585.45,1
383895,38,1,0,0,0,0,10,167,54,34.0433148,34.0433148,9,4,244,16.443314800000003,0.0,0.0,17.6,0,0,2,0,2,0,761637,203111,752819,210694,4,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.630090842293537,14.485,125757.23,151162.84,207077.36,1
430786,37,1,1,1,0,0,5,178,91,24.937,24.937,6,6,72,0.0,24.937,0.0,0.0,3,0,0,0,3,0,564717,121597,562069,124676,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.061052203555133,10.092,80226.32,48006.6,108465.94,1
444548,36,1,0,1,0,0,5,173,100,51.223,51.223,3,3,95,0.0,51.223,0.0,0.0,0,0,2,0,1,0,610596,269139,627824,257272,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.919600211285108,25.025,721263.75,831572.21,1018061.63,1
141513,55,1,0,1,0,0,10,160,48,75.0514,75.0514,10,2,215,2.64,0.0,72.4114,0.0,2,0,0,0,0,0,680969,246165,700915,250660,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.44622070212488,37.65,916903.43,1045732.39,1392073.25,1
468927,35,1,0,1,0,0,2,170,75,99.16434452,99.16434452,11,8,191,6.59834452,92.566,0.0,0.0,0,0,2,0,6,0,690811,285107,694590,263299,2,2,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.133000361451224,25.947,215999.54,229293.0,322294.13,1
232135,49,1,0,1,0,0,20,172,77,3.0689053,3.0689053,6,6,31,3.0689053,0.0,0.0,0.0,3,0,3,0,0,0,645509,249334,645509,249334,5,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.767,433762.84,492742.88,662160.35,1
342543,33,1,0,1,0,0,10,190,92,8.0,8.0,4,4,20,8.0,0.0,0.0,0.0,4,0,0,0,0,0,657690,254163,657619,254786,5,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.627032694522383,1.906,250048.05,136099.48,325588.15,1
382356,35,1,1,1,0,0,5,190,105,28.8946469,28.8946469,7,4,115,8.4784469,0.0,20.4162,0.0,2,0,1,0,1,0,669332,215705,675562,222067,2,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.90437779971178,14.807,228863.02,292875.93,454199.07,1
103988,28,1,1,1,0,0,10,184,90,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,662568,197374,662568,197374,2,2,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.518,117132.65,72392.36,156833.36,1
374360,56,1,0,1,0,0,0,164,62,140.77700000000002,140.77700000000002,6,4,160,0.0,140.77700000000002,0.0,0.0,0,0,0,0,2,2,551706,215809,551969,216061,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3642430507230028,2.225,168258.97,158316.91,225165.7,0
443080,38,1,1,1,0,0,90,169,80,2.0,2.0,2,2,50,2.0,0.0,0.0,0.0,0,0,2,0,0,0,624553,206737,624553,206739,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.002,3.317,58288.45,8652.68,65151.51,5
469929,70,1,0,1,0,0,40,173,74,10.011,10.011,4,4,28,0.0,10.011,0.0,0.0,0,0,4,0,0,0,496353,116711,496353,116711,2,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.472,288892.83,364295.98,518867.98,2
464991,48,1,0,1,0,0,100,170,74,5.188,5.188,3,3,60,5.0,0.188,0.0,0.0,0,0,0,2,1,0,700273,234465,700273,234466,5,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.001,1.078,183670.59,137630.65,277041.9,5
198389,42,1,1,0,0,0,20,168,76,20.908,20.908,3,3,90,3.0,17.908,0.0,0.0,0,0,0,0,3,0,599937,199330,586980,219963,4,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24.36400086192742,37.445,921413.18,1167751.53,1342231.35,1
451498,73,1,0,1,0,0,100,170,67,8.187000000000001,8.187000000000001,3,2,55,2.9,5.287000000000001,0.0,0.0,0,0,0,0,2,0,730743,279050,730742,279051,2,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0014142135623730952,1.362,203214.79,178607.67,264118.67,5
405903,53,1,1,1,0,0,20,174,96,137.091,137.091,7,5,695,0.8,136.291,0.0,0.0,0,0,0,0,4,0,713359,257069,651117,227383,2,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,68.95886570992884,99.04,138758.37,75479.65,187187.26,1
397950,44,1,1,0,0,0,30,165,60,0.8,0.8,4,4,14,0.8,0.0,0.0,0.0,0,0,0,0,4,0,700073,229097,698830,228273,4,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.4913165324638495,3.242,194190.39,255876.49,385330.36,2
478163,64,1,1,1,0,0,80,173,75,103.159,103.159,4,4,134,3.0,100.159,0.0,0.0,0,0,0,0,3,1,722402,252343,722402,252343,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.145,150019.6,99203.33,204174.03,4
489310,56,1,1,1,0,0,20,170,93,58.361,58.361,4,4,105,0.0,58.361,0.0,0.0,0,0,2,2,0,0,628175,240735,568323,176233,4,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,87.99301056333962,79.7,229811.59,194284.38,335151.79,1
270197,54,1,0,1,0,0,100,175,85,296.741,296.741,3,3,270,0.0,296.741,0.0,0.0,2,0,0,1,0,0,692333,208432,759425,249095,4,2,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78.45263560263606,98.383,224796.31,214755.61,290879.04,5
154399,70,1,0,1,0,0,20,168,84,9.766,9.766,9,6,75,2.7,7.066,0.0,0.0,0,0,0,5,0,0,729737,279127,730610,279228,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8788230766200896,2.536,230064.55,244474.78,327830.22,1
349431,39,1,0,0,0,0,5,176,62,16.497,16.497,2,2,35,0.0,16.497,0.0,0.0,2,0,0,0,0,0,684707,253256,685149,248203,5,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.072294648381538,16.145,658452.89,743912.09,1078689.63,1
333715,56,1,1,1,0,0,10,180,72,62.96,62.96,10,9,140,1.0,61.96,0.0,0.0,4,0,1,0,4,0,576592,182438,575069,182605,4,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5321285846821082,4.547,242077.21,263239.68,383030.13,1
136278,45,1,1,1,0,0,40,162,53,97.204,97.204,6,6,141,0.0,97.204,0.0,0.0,0,2,2,0,0,2,657841,213005,657786,212897,6,3,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.12119818480488888,3.845,134410.96,20582.3,150842.22,2
152266,57,1,0,0,0,0,70,178,85,7.858,7.858,2,2,20,0.0,7.858,0.0,0.0,0,0,0,0,2,0,601458,203129,620865,173460,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35.452520502779485,46.211,367652.41,589105.66,801286.2,4
218874,54,1,1,1,0,0,20,183,80,85.646,85.646,2,2,90,0.0,85.646,0.0,0.0,2,0,0,0,0,0,649997,224315,673882,204363,2,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31.12194609917574,39.109,219037.86,238401.85,369307.76,1
139301,56,1,1,1,0,0,10,176,78,1.7,1.7,4,4,32,1.7,0.0,0.0,0.0,4,0,0,0,0,0,677408,226276,677652,226416,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.28131121556027583,1.84,278087.55,279677.67,442008.93,1
298362,55,1,1,1,0,0,5,183,88,102.2416028,102.2416028,11,8,152,0.2926028,101.949,0.0,0.0,3,0,1,1,1,2,684304,245681,681509,249759,3,2,1,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.943896135640392,14.565,787420.62,1006331.47,1316641.34,1
413366,30,1,1,0,0,0,10,164,62,1.4,1.4,2,2,20,1.4,0.0,0.0,0.0,0,0,2,0,0,0,759672,190520,758450,191946,3,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.8779669858653,6.917,140056.58,142098.76,201378.13,1
252777,54,1,1,0,0,0,5,161,57,86.559,86.559,8,5,160,2.4,84.15899999999999,0.0,0.0,1,0,0,2,2,0,498443,118340,494840,118249,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.6041489980299093,11.911,748145.08,956293.07,1088721.77,1
315456,51,1,0,1,0,0,10,172,59,29.147,29.147,10,7,80,0.1,29.047,0.0,0.0,3,0,2,0,2,0,638083,237114,635361,236096,3,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.906132825594866,6.84,346112.58,421175.48,582045.6,1
150830,40,1,0,1,0,0,5,158,56,28.446,28.446,4,4,85,1.0,27.446,0.0,0.0,0,0,3,0,1,0,682829,273998,682449,274152,5,3,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.41001951173084433,2.228,142058.94,123745.04,227508.16,1
240987,18,0,0,0,0,0,20,165,56,102.538,102.538,12,5,375,9.0,30.008000000000003,62.66,0.87,0,0,0,0,5,0,594610,242217,594610,242217,4,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.067,79503.35,60771.1,111611.1,1
425147,57,1,1,0,0,0,50,171,66,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,669385,214032,669385,214032,4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.121,196099.71,196882.59,351683.11,3
177404,70,1,0,1,0,0,10,176,84,20.0,20.0,1,1,270,20.0,0.0,0.0,0.0,0,0,0,0,1,0,634965,231055,634965,231055,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.757,129933.59,41874.08,163967.48,1
252997,54,1,1,0,0,0,70,180,72,41.226000000000006,41.226000000000006,5,2,80,3.0,38.226,0.0,0.0,0,0,0,0,2,0,583756,239042,583756,239042,2,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.274,42602.49,22620.2,61778.11,4
269385,57,1,0,1,0,0,33,167,69,7.4,7.4,4,4,45,7.4,0.0,0.0,0.0,2,0,2,0,0,0,615558,221537,616944,222699,3,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.8086569602884899,3.453,110609.69,8513.47,111428.47,2
226984,31,1,0,0,0,0,10,169,55,20.0,20.0,4,4,75,20.0,0.0,0.0,0.0,0,0,0,0,4,0,538919,152921,537626,153576,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.4494392018984446,8.424,503105.37,577497.17,699061.99,1
172475,58,1,0,1,0,0,20,163,60,16.764302760905302,16.764302760905302,5,3,40,1.53430276090533,8.67,6.56,0.0,0,0,0,0,3,0,711993,243184,707181,238329,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.835668877293575,17.741,85073.0,2622.06,85108.03,1
174787,67,1,1,0,0,0,100,190,108,52.482,52.482,5,5,135,4.5,47.982,0.0,0.0,0,0,2,1,2,0,700459,228864,700459,228864,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.671,214814.29,205600.78,345126.1,5
161257,40,1,0,0,0,0,10,173,82,15.137843190174902,15.137843190174902,12,5,100,2.90384319017492,0.0,12.234000000000002,0.0,3,0,1,0,0,1,610596,269139,610167,264177,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.980510516001346,14.574,721263.75,831572.21,1018061.63,1
302275,54,1,1,1,0,0,15,173,73,15.604,15.604,5,5,63,8.0,7.604,0.0,0.0,4,0,0,0,1,0,735330,261825,734003,261390,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3964791441335598,3.381,113438.7,7492.85,116708.02,1
130741,58,1,0,0,0,0,30,173,78,12.0,12.0,4,4,60,12.0,0.0,0.0,0.0,4,0,0,0,0,0,499443,118434,499343,118774,4,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.354400902933387,2.694,966229.59,1191504.93,1325882.09,2
235809,58,1,0,1,0,0,10,186,80,8.145975,8.145975,3,3,14,0.0,8.145975,0.0,0.0,2,0,0,0,1,0,585957,218576,625719,228740,2,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41.04051096173146,50.213,221399.93,190665.06,324757.25,1
463990,39,1,0,1,0,0,20,165,60,160.267,160.267,7,7,265,0.0,160.267,0.0,0.0,3,0,1,3,0,0,696967,261542,698388,261741,3,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.434866544316927,4.704,602863.16,812848.5,1006058.74,1
302763,62,1,1,1,0,0,7,175,69,21.902599,21.902599,6,2,335,15.426460999999998,0.0,0.0,6.476138,0,0,0,0,2,0,686025,243969,703224,244531,2,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17.20817959576201,32.047,390552.01,412173.13,679685.61,1
128209,57,1,1,1,0,0,3,161,87,94.133,94.133,5,5,100,0.6,93.533,0.0,0.0,3,0,1,0,1,0,645870,248923,622060,224563,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34.06355383690903,49.142,392969.97,379404.63,557735.2,1
455938,59,1,1,0,0,0,5,180,85,34.222,34.222,2,2,56,0.0,34.222,0.0,0.0,2,0,0,0,0,0,600579,198049,593762,187112,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.88756990281721,24.408,561407.45,608967.03,831159.86,1
413520,50,1,0,1,0,0,35,169,78,143.50471000000002,77.34899999999999,3,3,49,0.0,77.34899999999999,0.0,0.0,0,0,0,0,3,0,598163,244341,598163,244341,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.951,58392.68,61169.13,103942.81,2
