HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_abroad,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,dissolved_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,can_work_from_home
360830,37,1,0,0,0,0,3,-99,170,67,24.069000000000003,24.069000000000003,2,2,34,0.0,24.069000000000003,0.0,0.0,0,0,2,0,0,0,681779,247797,643325,247530,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38.45492692750826,0
360876,61,1,1,0,0,0,1,10,182,92,95.7350392,95.7350392,11,7,118,12.5943392,0.0,83.1407,0.0,4,0,0,2,1,0,645855,249021,647360,248259,2,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.6869110824225442,1
360952,60,1,1,1,0,0,3,-99,178,98,35.5,35.5,2,2,105,35.5,0.0,0.0,0.0,2,0,0,0,0,0,667101,210671,666721,222787,2,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.121957597681986,0
360980,40,1,0,1,0,0,1,100,156,60,0.4371524,0.4371524,4,4,4,0.4371524,0.0,0.0,0.0,0,0,0,0,0,4,551740,161980,551740,161980,4,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1
361005,58,1,1,1,0,0,1,60,182,92,32.059,32.059,9,4,206,3.76,28.299,0.0,0.0,0,0,0,0,4,0,725049,758122,730448,278382,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,479.7703792451135,1
361015,20,1,0,1,0,0,3,-99,170,69,7.0,7.0,1,1,90,7.0,0.0,0.0,0.0,0,0,0,0,1,0,785622,154083,801935,132597,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26.97706739065609,0
361037,30,1,0,1,0,0,1,0,172,79,40.6352526,40.6352526,6,2,52,2.4152526,0.0,38.22,0.0,2,0,0,0,0,0,635414,244981,626759,229555,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.688145776197118,1
361039,36,0,0,0,0,0,3,-99,162,53,4.336355999999999,4.336355999999999,4,4,38,1.883356,2.4530000000000003,0.0,0.0,2,0,1,0,1,0,683300,238180,682543,239262,4,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.320519973343834,0
361051,45,1,1,0,0,0,3,-99,173,73,18.606,18.606,6,5,64,3.109,15.497,0.0,0.0,2,0,2,0,0,1,610326,267707,608781,261380,4,1,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.512906724343594,0
361075,34,1,0,1,0,0,1,50,168,55,2.628148,2.628148,10,10,61,2.628148,0.0,0.0,0.0,0,0,0,0,6,4,622944,201580,630345,196870,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.772622241952517,1
361084,26,1,0,1,0,0,3,-99,168,63,403.545778,384.157,4,4,294,0.0,384.157,0.0,0.0,0,0,0,0,4,0,699983,263171,709072,271950,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.636485349969746,0
361089,42,1,0,1,0,0,3,-99,184,81,31.7792212,31.7792212,5,4,140,22.3902212,9.389,0.0,0.0,0,0,0,0,4,0,682709,247902,710143,268082,4,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,34.056669772601076,0
361125,40,1,0,0,0,0,1,50,168,53,22.551,22.551,6,6,115,1.7,20.851,0.0,0.0,0,0,3,0,3,0,717120,95784,706548,114755,3,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.71787339957575,1
361323,71,1,1,1,0,0,3,-99,176,79,5.572,5.572,4,2,12,0.4,5.172000000000001,0.0,0.0,0,0,0,0,2,0,745312,270111,745305,270929,2,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8180299505519343,0
361406,56,1,1,0,0,0,3,-99,170,95,5.624493599999999,5.624493599999999,3,2,25,0.2264936,5.398,0.0,0.0,2,0,0,0,0,0,682744,250912,680172,261026,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.435908201972648,0
361618,34,1,1,1,0,0,3,-99,163,70,13.046,13.046,2,2,20,0.0,13.046,0.0,0.0,2,0,0,0,0,0,604201,207268,607736,205423,4,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.9875117554685655,0
361698,25,1,0,1,0,0,3,-99,156,53,34.7879564,34.7879564,7,6,48,1.4239563999999998,33.364000000000004,0.0,0.0,0,0,0,0,6,0,539337,197683,546027,205427,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.233554416721494,0
362212,56,1,1,0,0,0,1,20,175,88,392.825,392.825,12,2,549,0.9,71.4774,320.4476,0.0,0,0,0,0,2,0,613713,185841,709712,249790,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,115.3485266572573,1
362216,25,1,0,1,0,0,1,100,162,55,20.0,20.0,2,2,30,20.0,0.0,0.0,0.0,0,0,0,0,2,0,701296,247924,701296,247924,5,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1
362229,38,1,0,1,0,0,3,-99,165,50,97.906476,76.642,9,9,121,0.0,76.642,0.0,0.0,0,0,2,0,3,4,723288,77251,724453,78595,5,3,2,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7786402109476778,0
362313,47,1,0,1,0,0,2,10,165,65,36.961,36.961,5,5,50,1.0,35.961,0.0,0.0,3,0,0,0,2,0,688835,232513,695709,229073,3,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.68670774779424,1
362345,43,0,0,0,0,0,3,-99,163,59,111.358,111.358,4,4,135,0.0,111.358,0.0,0.0,0,0,0,0,3,1,634658,245793,633916,246232,3,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8621397798501123,0
362362,56,1,0,1,0,0,3,-99,177,84,13.138,13.138,2,2,30,0.0,13.138,0.0,0.0,0,0,0,0,2,0,638132,237498,637457,236693,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0505474763188953,0
362419,42,1,0,1,0,0,3,-99,179,83,14.239,14.239,9,7,68,1.1,7.282,5.857,0.0,2,0,1,1,0,0,667515,256709,663415,259537,2,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.980721232913964,0
362435,67,1,1,0,0,0,3,-99,170,83,17.986,17.986,8,8,195,10.0,7.986000000000001,0.0,0.0,0,0,1,0,5,2,633243,239498,635052,245380,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.153893482991073,0
362487,56,1,1,0,0,0,1,5,183,85,8.0,8.0,2,2,33,8.0,0.0,0.0,0.0,2,0,0,0,0,0,500328,114498,498766,117939,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7789317273536445,1
362552,57,1,0,1,0,0,3,-99,172,66,13.458,13.458,2,2,60,0.0,13.458,0.0,0.0,0,0,0,2,0,0,750611,227358,750611,227358,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
362564,50,1,1,0,0,0,3,-99,190,83,79.667,79.667,3,3,180,0.0,79.667,0.0,0.0,0,0,0,0,3,0,679136,249519,675763,241914,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.319444332405862,0
362607,45,1,0,1,0,0,3,-99,154,62,31.922,31.922,4,4,190,7.5,24.422,0.0,0.0,2,0,1,0,1,0,548782,154823,554678,151851,3,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.6026964188882715,0
362613,43,1,0,1,0,0,3,-99,178,80,847.4771,44.09,2,1,122,0.2,43.89,0.0,0.0,0,0,0,1,0,0,612126,268181,610409,267081,4,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0391392792058123,0
362718,20,1,0,1,0,0,3,-99,172,60,71.39399999999999,71.39399999999999,4,4,65,0.0,71.39399999999999,0.0,0.0,2,0,0,0,2,0,675008,221510,682975,212293,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.183028277074628,0
362719,61,1,0,0,0,0,3,-99,160,60,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,500450,116616,498924,118535,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.451782412858041,0
362769,34,1,0,1,0,0,3,-99,181,92,45.82899999999999,45.82899999999999,6,6,69,0.0,45.82899999999999,0.0,0.0,4,0,1,0,1,0,591130,244813,585312,243087,4,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.068624226297094,0
362807,21,1,0,1,0,0,3,-99,182,78,14.384,14.384,2,2,30,0.0,14.384,0.0,0.0,2,0,0,0,0,0,719853,229862,722207,224734,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.642490584839288,0
362834,45,1,1,1,0,0,1,1,175,90,167.502,167.502,2,2,210,0.0,167.502,0.0,0.0,0,0,0,0,0,2,3263068,347080,717202,259803,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2547.361569287917,1
362856,46,1,0,1,0,0,3,-99,168,68,19.0303,19.0303,10,4,113,2.7,0.0,16.3303,0.0,0,0,0,0,2,2,610093,263618,606689,261671,5,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.9214825002797093,0
362878,72,1,0,1,0,0,1,50,172,63,120.419,120.419,9,9,241,8.0,112.419,0.0,0.0,5,0,0,0,1,3,665847,235363,697940,244074,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.25420529797698,1
362935,30,1,0,1,0,0,2,2,169,77,58.24,58.24,5,3,80,0.4,57.84,0.0,0.0,2,0,1,0,0,0,607683,227602,625479,238681,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20.962868529855353,1
363003,55,1,1,1,0,0,3,-99,185,95,202.90649806,202.90649806,6,5,207,0.17249806,202.734,0.0,0.0,3,0,0,1,1,0,762375,251349,761342,251997,4,4,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2194232243154959,0
363084,46,1,0,1,0,0,3,-99,158,50,9.475,9.475,6,6,38,3.4,6.075,0.0,0.0,2,0,2,0,2,0,570985,165650,570367,163828,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9239563404609783,0
363187,53,1,1,1,0,0,1,100,173,79,55.623000000000005,55.623000000000005,6,2,460,24.0,0.0,0.0,31.623,0,0,0,0,2,0,708626,254724,708626,254724,4,2,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1
363280,49,1,0,1,0,0,1,40,165,80,11.6,11.6,6,6,123,11.6,0.0,0.0,0.0,0,0,0,0,6,0,672373,218681,672008,218066,5,2,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7151573253487654,1
363294,39,1,0,0,0,0,3,-99,184,75,19.8931914,19.8931914,6,2,102,2.4061914,0.0,17.487000000000002,0.0,2,0,0,0,0,0,498365,116706,501810,117365,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5074643262619225,0
363313,38,1,0,1,0,0,1,20,164,62,355.787,355.787,4,4,330,0.0,355.787,0.0,0.0,0,0,3,0,1,0,589395,213774,601136,207599,4,2,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.265809662436741,1
363534,50,1,0,1,0,0,1,50,163,50,11.094,11.094,3,3,65,3.0,8.094,0.0,0.0,0,0,0,0,1,2,665955,211895,666005,212950,4,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.056184169546202,1
363550,43,1,1,1,0,0,2,5,176,67,49.067,49.067,4,4,55,0.0,49.067,0.0,0.0,2,0,0,0,1,1,511657,142320,505994,143540,4,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.792924045764798,1
363593,59,1,1,1,0,0,3,-99,164,80,162.351,162.351,4,4,210,0.0,162.351,0.0,0.0,2,0,0,0,2,0,615574,159222,618300,149701,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.903560824269217,0
363606,49,1,1,0,0,0,1,50,178,85,90.633,90.633,4,4,92,0.0,90.633,0.0,0.0,2,0,1,0,1,0,658174,191118,644314,192748,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.95551862167795,1
363759,32,1,0,1,0,0,3,-99,180,72,6.0,6.0,1,1,60,6.0,0.0,0.0,0.0,0,0,0,0,1,0,638395,244831,638998,244700,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6170656367032602,0
363768,50,1,1,1,0,0,1,20,180,85,2.1517232,2.1517232,5,5,12,2.1517232,0.0,0.0,0.0,3,0,1,0,1,0,583003,105161,583797,104845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8545712375220688,1
363787,40,1,0,1,0,0,1,10,172,67,82.477,82.477,4,4,110,0.0,82.477,0.0,0.0,0,0,2,0,2,0,536501,151846,537802,177490,4,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.676980683094342,1
363880,42,1,0,1,0,0,1,-99,164,50,15.40137075,15.40137075,10,10,57,1.15937075,14.242,0.0,0.0,5,0,2,1,0,1,567913,162931,571292,162721,4,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.3855193102388292,1
363937,54,1,0,1,0,0,3,-99,183,82,329.27523372,329.27523372,8,6,396,0.19923372,329.076,0.0,0.0,3,0,0,3,0,0,676870,227851,676870,227935,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.084,0
